buffer only,,dm full,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
573.9946899,-4.964644904E-005,573.9946899,0.01886649802,
572.9885254,0.0001316759881,572.9885254,0.0191654209,
571.9821777,9.862666047E-006,571.9821777,0.0192365516,
571.0129395,-6.67852828E-006,571.0129395,0.01936220191,
570.0061035,-0.0001370704558,570.0061035,0.01931860112,
568.9990234,-0.0002519526752,568.9990234,0.01942508109,
567.9916992,-0.0002814445761,567.9916992,0.01942110248,
566.9840698,-9.405942546E-005,566.9840698,0.01949744672,
566.0135498,-0.0001309632498,566.0135498,0.01972539164,
565.0054932,-0.0002603348112,565.0054932,0.01983747259,
563.9971924,8.123776934E-005,563.9971924,0.02015848644,
562.9885864,6.192365254E-005,562.9885864,0.02011133544,
562.0171509,4.424137296E-005,562.0171509,0.02044587396,
561.0081177,8.73998215E-005,561.0081177,0.02056375891,
559.9988403,-0.0001697270054,559.9988403,0.02063924633,
558.9892578,-2.13295134E-005,558.9892578,0.02062800713,
558.0168457,-0.0001604115969,558.0168457,0.02077277005,
557.006897,-8.862451068E-005,557.006897,0.02097609453,
555.996582,-0.0001566853898,555.996582,0.02107491158,
554.9860229,-0.0003297655494,554.9860229,0.02110336162,
554.0127563,-0.000136759918,554.0127563,0.02136252448,
553.00177,-0.0001406415831,553.00177,0.02145112306,
551.9905396,-1.698086271E-005,551.9905396,0.0216561798,
551.0164795,-5.0319406E-005,551.0164795,0.02170837112,
550.0047607,6.176831084E-005,550.0047607,0.02198744565,
548.9928589,-2.107066757E-005,548.9928589,0.02201530337,
548.0180054,-0.0001830269903,548.0180054,0.02202009596,
547.0056152,-0.0002968106128,547.0056152,0.02212481573,
545.992981,-0.0002909643517,545.992981,0.02220141888,
545.0176392,-0.0001100531954,545.0176392,0.02236543037,
544.0044556,-5.145825708E-005,544.0044556,0.02239540964,
542.9910889,-0.0001179722167,542.9910889,0.0223627314,
542.0150146,-0.0001516652846,542.0150146,0.02237232588,
541.0010986,-0.0002387583081,541.0010986,0.02236305922,
539.9869995,-0.0002100914717,539.9869995,0.02214510925,
539.0102539,-0.0001206636225,539.0102539,0.02214265801,
537.9957275,-0.0001387266384,537.9957275,0.02223697305,
537.0184937,-8.914212231E-005,537.0184937,0.02219842188,
536.00354,-0.0001237172983,536.00354,0.02221512236,
534.9882813,-2.987138032E-005,534.9882813,0.02199637704,
534.010437,-3.344338256E-005,534.010437,0.02206753753,
532.9946899,1.190756166E-006,532.9946899,0.02196035162,
532.0163574,-3.639414717E-005,532.0163574,0.0218800623,
531.0001831,-0.00028749794,531.0001831,0.0219226703,
529.9837646,-0.0001468521514,529.9837646,0.02173874155,
529.0047607,1.913015149E-005,529.0047607,0.02174089104,
527.987915,-0.0001310667576,527.987915,0.02155388333,
527.0084839,-0.0001942048839,527.0084839,0.0215279609,
525.9910889,-6.248423597E-005,525.9910889,0.02158690989,
525.0112915,-5.17719343E-008,525.0112915,0.02159254067,
523.9934692,3.455914339E-005,523.9934692,0.02162619494,
523.0132446,1.428928954E-005,523.0132446,0.02147048712,
521.9949951,-0.0001061195071,521.9949951,0.02148161083,
521.0142822,-6.263952673E-005,521.0142822,0.02140706591,
519.9956055,-0.0001609291357,519.9956055,0.02139366046,
519.0144043,-5.684186544E-005,519.0144043,0.02149102278,
517.9952393,7.303046004E-005,517.9952393,0.02161419764,
517.0136719,6.35288161E-005,517.0136719,0.02165585384,
515.9941406,-5.901960776E-006,515.9941406,0.02166956663,
515.012085,-8.484591672E-005,515.012085,0.02161792479,
513.9920654,-7.506282418E-005,513.9920654,0.02183070965,
513.0095825,5.87392351E-005,513.0095825,0.02206225321,
511.9890747,0.0001406094525,511.9890747,0.02222948149,
511.0062561,-8.650228847E-005,511.0062561,0.02223926224,
509.9853821,-1.097551194E-005,509.9853821,0.02233027294,
509.0020142,-0.0001135210186,509.0020142,0.02255611308,
508.0185547,-0.0001156948638,508.0185547,0.02286700159,
506.9969482,-0.0002334286837,506.9969482,0.02292648889,
506.0130615,-0.0002328595001,506.0130615,0.02308151871,
504.9910889,-0.0002364298416,504.9910889,0.02335281856,
504.0066528,-0.0001049807979,504.0066528,0.02360873483,
502.9842834,-3.365045632E-005,502.9842834,0.02400367334,
501.9995117,-2.174366819E-005,501.9995117,0.02434177138,
501.0144958,7.63962089E-005,501.0144958,0.02457329072,
499.9914551,-5.192414756E-005,499.9914551,0.02473976091,
499.0060425,-8.789985441E-005,499.0060425,0.02503066324,
497.9825745,-6.70394802E-005,497.9825745,0.02552848868,
496.9967957,6.024082541E-005,496.9967957,0.02605277672,
496.0107117,0.0001865484664,496.0107117,0.02654299699,
494.9865417,0.0001395995787,494.9865417,0.02685763501,
494.0000916,0.0001813949639,494.0000916,0.02747970819,
493.0135193,0.0001001643614,493.0135193,0.02786661871,
491.988739,-0.0001325677003,491.988739,0.02815266326,
491.0016785,-8.801140211E-006,491.0016785,0.02866270952,
490.0144348,-2.422858961E-005,490.0144348,0.0291228611,
488.9890442,-8.308600809E-005,488.9890442,0.02966500632,
488.0014038,9.990543913E-005,488.0014038,0.03027954325,
487.0135803,7.745772746E-005,487.0135803,0.03078642674,
485.9874878,0.0001144051639,485.9874878,0.0311769899,
484.9992371,9.318958405E-007,484.9992371,0.03173735738,
484.0108337,-6.931708776E-005,484.0108337,0.03211539984,
482.9841309,-0.0001165747526,482.9841309,0.03243125603,
481.9953308,-8.707166853E-005,481.9953308,0.03298397362,
481.0062866,-4.343448381E-005,481.0062866,0.03359436244,
480.0170288,-6.72465394E-005,480.0170288,0.03409395739,
478.9895325,0.0001607298327,478.9895325,0.03481488302,
477.999939,4.152307883E-005,477.999939,0.03513815627,
477.0100708,-9.939074516E-005,477.0100708,0.03527736664,
475.9819946,-0.0001558573276,475.9819946,0.03586090356,
474.9916992,-1.304633224E-005,474.9916992,0.03663822636,
474.0012817,-9.566399967E-005,474.0012817,0.03668884188,
473.0107117,-0.0002599208674,473.0107117,0.03722345829,
471.9817505,6.83961116E-005,471.9817505,0.0378982462,
470.9907532,5.366492769E-005,470.9907532,0.03858848661,
469.9995728,0.000127662468,469.9995728,0.03919173777,
469.0081177,-9.768265591E-005,469.0081177,0.0397083126,
468.016571,-8.857274952E-005,468.016571,0.04014309868,
466.9866638,-4.224384611E-005,466.9866638,0.04105503857,
465.9946899,1.094990239E-005,465.9946899,0.04160289466,
465.0025635,-3.727419607E-005,465.0025635,0.04232930019,
464.0101929,-5.1147661E-005,464.0101929,0.04313395917,
463.0176697,6.477152056E-005,463.0176697,0.04400344938,
461.9867554,-8.490515029E-006,461.9867554,0.04466017336,
460.993866,-7.019707118E-005,460.993866,0.04544200748,
460.0006714,-0.0001030139392,460.0006714,0.04643249884,
459.0073853,-2.981961188E-005,459.0073853,0.04742929712,
458.0138855,-0.0002802545787,458.0138855,0.04828738794,
456.9819946,-0.0002237006847,456.9819946,0.04941144958,
455.9881287,7.42933662E-006,455.9881287,0.05070503429,
454.9940796,-0.0003678908397,454.9940796,0.05158691108,
453.9998169,-4.203677963E-005,453.9998169,0.053113278,
453.0054016,-6.46065746E-005,453.0054016,0.05423839018,
452.0108337,-0.0002506074088,452.0108337,0.05572476238,
451.0160217,-0.0002106089378,451.0160217,0.05739629641,
449.9827881,-3.075144195E-005,449.9827881,0.05912839249,
448.9876099,-0.0002734767913,448.9876099,0.06062320247,
447.9922791,6.730404039E-006,447.9922791,0.06250491738,
446.9966736,-5.979246998E-005,446.9966736,0.06459082663,
446.0010071,-0.000186494246,446.0010071,0.06674291939,
445.0050659,-7.288876805E-005,445.0050659,0.06906672567,
444.0089722,-0.0002161975572,444.0089722,0.07187689841,
443.0127258,-0.0001115541963,443.0127258,0.07477485389,
442.0162964,0.0002340981155,442.0162964,0.07790844887,
440.9813538,-8.355186583E-005,440.9813538,0.0808506608,
439.9844971,-8.438743862E-006,439.9844971,0.08450888842,
438.9875183,-0.0002067278983,438.9875183,0.08796443045,
437.990387,-0.0001008917825,437.990387,0.09154760838,
436.992981,-0.0001973097969,436.992981,0.09517278522,
435.9954834,-4.871466081E-005,435.9954834,0.09909424931,
434.9977722,-0.0002192505635,434.9977722,0.1027880237,
433.999939,-0.0002224070486,433.999939,0.1063849181,
433.0018311,-0.0001462828513,433.0018311,0.1101446673,
432.0036011,-0.0002242181363,432.0036011,0.1133077592,
431.0052185,-9.654393216E-005,431.0052185,0.1166094616,
430.0065613,-0.0002627148642,430.0065613,0.1192923561,
429.0078735,-0.0001750574011,429.0078735,0.1217134446,
428.0089111,3.46109191E-005,428.0089111,0.1238653809,
427.0098267,-0.0001311185188,427.0098267,0.1248959079,
426.010498,-0.0001531661546,426.010498,0.1258030534,
425.0110474,0.0001802814077,425.0110474,0.1260314584,
424.0114441,-6.051717719E-005,424.0114441,0.1250669062,
423.0116577,-6.222540833E-005,423.0116577,0.1238899305,
422.0116577,3.000287325E-005,422.0116577,0.1222052425,
421.0115051,-0.0001931181469,421.0115051,0.1198983118,
420.0112,-4.15191098E-005,420.0112,0.1175896004,
419.0106506,4.763044217E-006,419.0106506,0.1148514748,
418.0100098,-0.0001238725818,418.0100098,0.1119131073,
417.0091553,-5.21829752E-005,417.0091553,0.1091037914,
416.0081787,-0.000165172838,416.0081787,0.1060212255,
415.006958,-0.000337784033,415.006958,0.1028540507,
414.0056458,-0.0002042440319,414.0056458,0.1002364382,
413.0041199,-0.0002056929516,413.0041199,0.09727868438,
412.0024414,-1.035437549E-006,412.0024414,0.09445089102,
411.0005798,-8.598467684E-005,411.0005798,0.09180509299,
409.9985657,9.778230742E-005,409.9985657,0.08971805871,
408.9964294,-7.299781828E-006,408.9964294,0.08764366806,
407.9940491,-0.0002492103667,407.9940491,0.08522542566,
406.9915161,-0.0001134175036,406.9915161,0.08335259557,
405.9888611,-3.996609667E-005,405.9888611,0.08155383915,
404.9859619,-0.0001725733455,404.9859619,0.07999556512,
